User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
1716,1,Visa,Debit,4.22392E+15,Dec-20,371,YES,2,$6556,Jan-20,2020,No
1716,2,Mastercard,Credit,5.17049E+15,May-22,731,NO,1,$3800,May-15,2015,No
1717,0,Visa,Credit,4.66242E+15,Oct-21,439,YES,2,$7800,Oct-07,2008,No
1717,1,Mastercard,Credit,5.38273E+15,Feb-16,56,YES,2,$10900,Jun-06,2012,No
1717,2,Mastercard,Debit,5.60274E+15,Dec-24,673,YES,1,$1846,Jan-05,2005,No
1717,3,Mastercard,Debit (Prepaid),5.22274E+15,Aug-16,394,YES,1,$76,Sep-08,2015,No
1717,4,Mastercard,Credit,5.05255E+15,Jul-20,940,NO,1,$0,Aug-10,2010,No
1718,0,Visa,Credit,4.93649E+15,Jan-22,72,NO,1,$13400,Mar-19,2019,No
1718,1,Visa,Credit,4.20969E+15,Jan-20,565,YES,1,$15800,Jan-20,2020,No
1718,2,Visa,Debit,4.94996E+15,Jun-11,341,YES,1,$14744,Nov-10,2010,No
1719,0,Discover,Credit,6.19348E+15,Feb-20,669,YES,1,$8700,Jan-20,2020,No
1719,1,Mastercard,Debit,5.19643E+15,Jan-22,696,YES,1,$12088,Jan-20,2020,No
1719,2,Mastercard,Credit,5.24213E+15,Nov-24,288,YES,2,$4700,Jan-14,2014,No
1719,3,Visa,Debit,4.93062E+15,Jan-24,514,YES,2,$11983,Feb-20,2020,No
1719,4,Mastercard,Debit,5.89449E+15,Feb-20,182,YES,1,$11557,Feb-20,2020,No
1720,0,Mastercard,Debit,5.88968E+15,Feb-20,815,YES,1,$12152,Jan-20,2020,No
1720,1,Discover,Credit,6.12532E+15,Oct-23,681,YES,2,$11100,Jan-20,2020,No
1721,0,Visa,Credit,4.47686E+15,Sep-22,669,YES,1,$14700,Mar-11,2011,No
1722,0,Mastercard,Debit (Prepaid),5.75471E+15,Jun-21,827,NO,1,$52,Sep-02,2013,No
1722,1,Mastercard,Debit,5.42755E+15,Dec-16,736,YES,1,$3224,Oct-10,2013,No
1722,2,Visa,Debit,4.18631E+15,Nov-20,674,YES,2,$23001,Dec-07,2013,No
1722,3,Mastercard,Debit,5.50776E+15,Jan-22,170,YES,1,$23652,Mar-05,2014,No
1722,4,Mastercard,Debit (Prepaid),5.76366E+15,Sep-20,688,YES,1,$86,Nov-07,2013,No
1723,0,Mastercard,Debit (Prepaid),5.1335E+15,Aug-21,528,YES,2,$80,Oct-07,2011,No
1723,1,Mastercard,Debit,5.44368E+15,Oct-22,473,YES,1,$26097,Aug-07,2011,No
1723,2,Visa,Debit,4.55101E+15,May-23,466,YES,1,$11032,Nov-15,2015,No
1723,3,Visa,Credit,4.63223E+15,Jan-20,970,YES,1,$8900,Apr-04,2011,No
1723,4,Amex,Credit,3.10401E+14,Feb-20,226,YES,2,$4700,Jan-20,2020,No
1724,0,Visa,Debit,4.92541E+15,May-22,460,YES,1,$10523,Oct-11,2011,No
1724,1,Amex,Credit,3.27605E+14,Feb-20,199,YES,1,$8900,Feb-20,2020,No
1725,0,Visa,Debit,4.9671E+15,May-21,962,YES,1,$6489,Jul-09,2013,No
1725,1,Mastercard,Debit,5.49774E+15,Sep-20,24,NO,2,$9146,Dec-01,2012,No
1726,0,Mastercard,Debit (Prepaid),5.01432E+15,Mar-24,622,YES,1,$66,Oct-19,2019,No
1726,1,Visa,Debit,4.41774E+15,Jan-23,990,NO,1,$18138,Mar-15,2015,No
1726,2,Mastercard,Debit,5.35221E+15,Feb-21,443,YES,1,$23238,Feb-14,2014,No
1726,3,Mastercard,Debit,5.41064E+15,Sep-22,983,YES,1,$20706,Oct-13,2013,No
1726,4,Visa,Credit,4.76214E+15,Aug-22,495,YES,2,$12100,Jul-02,2010,No
1727,0,Visa,Debit,4.36389E+15,Mar-20,662,YES,2,$19781,Nov-13,2013,No
1727,1,Discover,Credit,6.96761E+15,Mar-23,334,YES,2,$9300,Oct-03,2012,No
1727,2,Mastercard,Debit,5.26755E+15,Dec-22,984,NO,2,$5451,Jun-99,2012,No
1727,3,Visa,Debit,4.10325E+15,Feb-16,23,YES,2,$6491,Nov-07,2013,No
1728,0,Visa,Credit,4.05108E+15,Feb-23,42,YES,1,$6900,Jan-20,2020,No
1728,1,Amex,Credit,3.83476E+14,May-24,835,NO,2,$6100,Jan-20,2020,No
1729,0,Visa,Debit,4.83745E+15,May-22,288,YES,1,$16905,Jul-06,2008,No
1730,0,Mastercard,Debit,5.503E+15,Apr-20,552,YES,1,$47153,Feb-02,2006,No
1730,1,Visa,Debit,4.77638E+15,Dec-22,190,YES,2,$25010,Jul-10,2010,No
1731,0,Mastercard,Debit,5.17847E+15,Dec-22,562,YES,1,$232,Dec-09,2010,No
1731,1,Mastercard,Credit,5.0122E+15,Feb-16,674,YES,2,$100,Aug-13,2013,No
1731,2,Mastercard,Debit (Prepaid),5.85594E+15,Apr-17,656,YES,1,$80,Jul-03,2011,No
1732,0,Amex,Credit,3.37444E+14,Dec-22,542,YES,2,$3300,Feb-20,2020,No
1733,0,Mastercard,Debit,5.79917E+15,Jan-21,85,YES,1,$3483,Jun-06,2013,No
1733,1,Amex,Credit,3.45109E+14,Feb-24,963,YES,2,$13900,Jan-15,2015,No
1734,0,Mastercard,Debit,5.15828E+15,Oct-24,616,YES,1,$70187,Jun-02,2011,No
1734,1,Visa,Debit,4.07758E+15,Dec-21,84,NO,2,$7821,Jan-11,2014,No
1734,2,Mastercard,Debit,5.97888E+15,Oct-24,708,YES,2,$96637,Jun-07,2007,No
1734,3,Discover,Credit,6.97763E+15,Mar-22,233,YES,2,$44200,Sep-16,2016,No
1734,4,Visa,Debit (Prepaid),4.0658E+15,Aug-23,765,NO,1,$68,Mar-07,2007,No
1734,5,Mastercard,Debit (Prepaid),5.32034E+15,Jan-21,628,YES,1,$54,Jan-14,2014,No
1734,6,Mastercard,Debit,5.87937E+15,May-22,403,YES,1,$62519,Jul-11,2011,No
1734,7,Visa,Debit,4.91034E+15,Nov-22,246,YES,1,$87408,May-13,2013,No
1735,0,Mastercard,Debit,5.91385E+15,Mar-24,237,YES,2,$15100,Jan-09,2009,No
1735,1,Mastercard,Debit,5.34956E+15,May-24,875,YES,1,$2303,Jul-08,2011,No
1735,2,Visa,Credit,4.29519E+15,Mar-23,349,YES,2,$9000,Jan-20,2020,No
1736,0,Amex,Credit,3.56005E+14,Oct-21,507,YES,1,$12600,Dec-08,2008,No
1736,1,Mastercard,Debit,5.24008E+15,May-21,393,YES,1,$25027,Jun-09,2009,No
1736,2,Mastercard,Debit,5.12794E+15,Jan-23,896,YES,1,$30424,Sep-08,2011,No
1737,0,Mastercard,Debit,5.68921E+15,Aug-22,924,YES,2,$14304,Feb-20,2020,No
1738,0,Visa,Debit,4.62122E+15,Jun-16,682,YES,2,$19081,Oct-15,2015,No
1738,1,Mastercard,Debit,5.39534E+15,Sep-20,501,YES,2,$17401,Nov-13,2013,No
1738,2,Mastercard,Credit,5.13568E+15,Jul-21,505,YES,1,$12800,May-10,2016,No
1738,3,Mastercard,Debit (Prepaid),5.67001E+15,Jul-15,698,YES,1,$42,Jul-10,2011,No
1738,4,Mastercard,Debit,5.81816E+15,Jun-14,212,NO,2,$10404,Jun-09,2010,No
1739,0,Mastercard,Debit,5.51772E+15,Jul-13,347,YES,1,$39422,Jul-04,2009,No
1739,1,Mastercard,Credit,5.23714E+15,Sep-23,589,YES,1,$11900,Apr-11,2011,No
1739,2,Mastercard,Debit,5.97492E+15,Jun-22,102,YES,2,$4880,Feb-08,2010,No
1739,3,Mastercard,Debit,5.7649E+15,Apr-20,255,YES,2,$25392,Jul-98,2014,No
1740,0,Mastercard,Credit,5.5919E+15,Feb-20,836,YES,1,$18500,Jan-20,2020,No
1740,1,Mastercard,Debit (Prepaid),5.077E+15,Jan-22,241,YES,1,$57,Jan-20,2020,No
1741,0,Visa,Credit,4.81686E+15,Nov-22,197,YES,1,$10100,Jun-11,2014,No
1741,1,Mastercard,Debit,5.76465E+15,Mar-24,596,YES,1,$2037,Jun-09,2013,No
1741,2,Visa,Debit,4.99136E+15,Jan-21,244,YES,2,$21999,Jun-10,2015,No
1741,3,Mastercard,Debit,5.5575E+15,Jan-21,576,YES,2,$15793,Apr-94,2012,No
1742,0,Mastercard,Debit,5.67526E+15,Jan-21,833,NO,1,$28844,Aug-98,2011,No
1742,1,Mastercard,Debit,5.59539E+15,Aug-23,519,YES,1,$34023,Sep-08,2008,No
1742,2,Amex,Credit,3.35445E+14,Sep-22,999,YES,1,$19400,Dec-10,2013,No
1742,3,Amex,Credit,3.39793E+14,Jun-23,936,YES,1,$16100,Jun-11,2011,No
1743,0,Visa,Credit,4.30032E+15,Aug-22,628,YES,2,$18400,Mar-15,2015,No
1744,0,Visa,Debit,4.19197E+15,Jan-18,802,YES,2,$17314,Jun-08,2014,No
1744,1,Mastercard,Debit,5.40439E+15,Oct-20,819,YES,1,$20999,May-05,2007,No
1744,2,Visa,Debit,4.47595E+15,Nov-06,530,YES,2,$7199,Oct-06,2013,No
1745,0,Mastercard,Debit,5.08993E+15,Aug-20,17,YES,1,$23956,Apr-10,2010,No
1745,1,Mastercard,Debit,5.7734E+15,Feb-19,800,YES,2,$17695,Dec-16,2016,No
1745,2,Visa,Debit,4.24655E+15,Aug-22,593,YES,2,$22765,Feb-18,2018,No
1745,3,Visa,Debit,4.51508E+15,Feb-20,194,YES,1,$15934,Jan-17,2017,No
1746,0,Visa,Debit,4.10764E+15,Oct-17,870,YES,1,$9295,May-09,2009,No
1746,1,Mastercard,Debit,5.16484E+15,Aug-23,26,YES,2,$7112,May-10,2014,No
1747,0,Mastercard,Debit,5.55057E+15,Jul-24,941,YES,2,$23712,Jan-08,2009,No
1747,1,Mastercard,Debit,5.549E+15,Feb-21,29,YES,1,$33471,Aug-06,2011,No
1747,2,Visa,Debit,4.9829E+15,Feb-20,864,YES,1,$23240,Sep-15,2015,No
1747,3,Visa,Debit,4.24973E+15,Jul-22,917,YES,1,$18828,Aug-14,2014,No
1747,4,Visa,Credit,4.16172E+15,Oct-10,265,YES,1,$14000,Sep-10,2016,No
1747,5,Mastercard,Debit (Prepaid),5.9213E+15,Jul-22,404,YES,2,$20,Feb-08,2017,No
1748,0,Mastercard,Debit,5.03746E+15,May-21,117,YES,1,$16339,Oct-12,2012,No
1748,1,Mastercard,Debit,5.07815E+15,Jul-21,614,YES,2,$23902,Jan-20,2020,No
1749,0,Visa,Debit,4.77717E+15,Dec-24,558,YES,2,$38025,Jan-20,2020,No
1749,1,Visa,Credit,4.69611E+15,Jul-20,495,YES,2,$22900,Jan-20,2020,No
1749,2,Mastercard,Debit,5.45269E+15,Jul-24,803,YES,1,$24682,Jan-20,2020,No
1750,0,Visa,Credit,4.26942E+15,Feb-24,906,YES,2,$6200,Jan-20,2020,No
1751,0,Visa,Debit,4.09705E+15,Oct-24,652,YES,2,$9241,Feb-20,2020,No
1752,0,Visa,Credit,4.97268E+15,Jun-22,555,NO,2,$11500,Feb-10,2010,No
1752,1,Mastercard,Debit,5.71092E+15,Sep-21,13,NO,1,$14958,Dec-05,2009,No
1752,2,Visa,Debit (Prepaid),4.39488E+15,Mar-21,15,YES,2,$20,Sep-08,2008,No
1752,3,Mastercard,Debit,5.6153E+15,Jun-08,29,NO,1,$4581,Oct-06,2009,No
1753,0,Visa,Debit,4.41946E+15,Feb-23,113,YES,1,$18116,Jan-10,2010,No
1753,1,Mastercard,Debit,5.64212E+15,Mar-20,731,YES,1,$23082,Jun-09,2009,No
1753,2,Visa,Credit,4.1993E+15,Sep-15,515,YES,2,$19100,Jan-08,2008,No
1753,3,Mastercard,Debit,5.47946E+15,Aug-23,700,YES,2,$23740,Oct-06,2014,No
1753,4,Mastercard,Debit,5.49993E+15,Nov-21,570,YES,1,$22242,Feb-96,2012,No
1753,5,Visa,Credit,4.44557E+15,Sep-20,474,YES,2,$12700,Jun-11,2011,No
1754,0,Visa,Credit,4.57027E+15,Feb-24,74,YES,2,$5000,Feb-20,2020,No
1754,1,Mastercard,Debit,5.11829E+15,Jan-20,713,YES,1,$7640,Jan-20,2020,No
1755,0,Visa,Debit,4.40009E+15,Jun-20,700,NO,1,$6789,Jan-07,2009,No
1755,1,Mastercard,Credit,5.41371E+15,Oct-24,454,YES,1,$6600,Dec-19,2019,No
1756,0,Mastercard,Debit,5.91807E+15,Sep-23,879,YES,2,$898,Oct-04,2007,No
1757,0,Mastercard,Debit,5.60182E+15,May-23,832,NO,1,$137669,Dec-10,2010,No
1757,1,Visa,Credit,4.30936E+15,Aug-23,207,YES,1,$58100,Apr-06,2011,No
1757,2,Visa,Credit,4.74434E+15,Jun-20,810,YES,2,$49300,Jul-09,2010,No
1757,3,Mastercard,Debit,5.9455E+15,Jan-23,428,YES,1,$92828,Dec-16,2016,No
1757,4,Mastercard,Credit,5.07992E+15,Oct-22,242,YES,2,$55300,Nov-10,2010,No
1758,0,Mastercard,Debit (Prepaid),5.39055E+15,Feb-24,292,NO,2,$71,Jan-20,2020,No
1758,1,Mastercard,Debit,5.12017E+15,Feb-22,784,YES,1,$11591,Mar-11,2011,No
1758,2,Mastercard,Debit,5.53839E+15,Jul-19,115,YES,1,$8633,Aug-11,2011,No
1758,3,Visa,Debit,4.37725E+15,Feb-24,393,YES,1,$12496,Jun-08,2010,No
1759,0,Mastercard,Debit (Prepaid),5.33301E+15,Jan-09,836,YES,2,$4,May-07,2009,No
1759,1,Visa,Credit,4.03366E+15,Jan-23,95,YES,2,$8000,Feb-12,2012,No
1759,2,Discover,Credit,6.26882E+15,May-22,829,YES,1,$8600,Nov-11,2011,No
1760,0,Visa,Debit (Prepaid),4.55016E+15,May-20,764,YES,1,$71,Nov-13,2013,No
1760,1,Visa,Debit,4.69182E+15,Nov-23,564,YES,2,$11347,Oct-06,2009,No
1760,2,Visa,Credit,4.39235E+15,Jan-24,539,YES,1,$8800,Aug-07,2012,No
1760,3,Visa,Credit,4.174E+15,Jul-23,922,YES,1,$14700,Jul-16,2016,No
1761,0,Visa,Debit,4.08671E+15,May-10,977,YES,2,$9661,May-08,2015,No
1761,1,Visa,Debit,4.22438E+15,Mar-15,585,YES,2,$26872,Feb-06,2015,No
1761,2,Mastercard,Debit (Prepaid),5.45432E+15,Mar-20,429,YES,1,$102,Feb-10,2010,No
1762,0,Mastercard,Debit,5.66675E+15,Apr-23,756,NO,1,$10767,Sep-08,2008,No
1762,1,Mastercard,Debit,5.48236E+15,Nov-24,625,YES,1,$14393,Feb-20,2020,No
1763,0,Visa,Debit (Prepaid),4.94009E+15,Jan-24,337,YES,2,$62,Feb-20,2020,No
1764,0,Visa,Credit,4.47279E+15,Oct-20,900,YES,2,$25300,Jan-06,2009,No
1764,1,Visa,Debit,4.96119E+15,Aug-21,629,NO,1,$28884,Feb-10,2015,No
1764,2,Visa,Debit,4.06123E+15,Aug-24,127,YES,1,$2696,Sep-08,2013,No
1764,3,Visa,Credit,4.84636E+15,Mar-13,650,YES,1,$9200,Jan-13,2013,No
1765,0,Mastercard,Debit,5.4814E+15,Aug-19,754,NO,2,$21005,Nov-09,2010,No
1766,0,Mastercard,Debit,5.93206E+15,Jan-23,263,NO,1,$18689,Mar-08,2009,No
1766,1,Mastercard,Credit,5.22632E+15,Apr-20,569,YES,1,$9300,Jan-08,2008,No
1766,2,Mastercard,Debit,5.72109E+15,Jul-22,570,YES,2,$9789,May-03,2013,No
1766,3,Mastercard,Debit,5.03103E+15,Mar-24,565,YES,2,$11694,Jan-10,2012,No
1766,4,Visa,Debit,4.36674E+15,Jun-23,763,YES,1,$11592,Aug-98,2015,No
1766,5,Mastercard,Credit,5.10249E+15,Dec-14,615,YES,1,$8100,Dec-10,2010,No
1766,6,Mastercard,Debit,5.21208E+15,Nov-21,836,YES,1,$11647,Aug-17,2017,No
1767,0,Visa,Debit,4.41732E+15,Apr-22,598,NO,1,$10693,Feb-20,2020,No
1768,0,Mastercard,Debit,5.58524E+15,Sep-20,555,YES,1,$10776,Sep-13,2013,No
1768,1,Discover,Credit,6.63875E+15,Jun-21,943,YES,1,$6300,May-02,2011,No
1768,2,Discover,Credit,6.12833E+15,Feb-19,56,YES,2,$5600,Apr-15,2015,No
1769,0,Visa,Credit,4.19287E+15,Jul-21,680,YES,1,$7900,Sep-05,2009,No
1769,1,Visa,Debit,4.20661E+15,Nov-21,873,YES,2,$19442,Aug-10,2010,No
1770,0,Mastercard,Credit,5.69728E+15,Feb-24,18,YES,2,$7500,Apr-08,2008,No
1771,0,Visa,Credit,4.0846E+15,Nov-21,121,YES,2,$2000,Jan-20,2020,No
1771,1,Visa,Debit,4.74916E+15,Oct-24,568,YES,1,$10800,Feb-20,2020,No
1772,0,Amex,Credit,3.8622E+14,Sep-17,281,NO,2,$3900,Aug-99,2010,No
1773,0,Visa,Credit,4.47859E+15,Oct-24,207,YES,2,$5500,Sep-13,2013,No
1773,1,Visa,Credit,4.28989E+15,Apr-20,736,YES,2,$16400,Jan-95,2015,No
1773,2,Visa,Debit (Prepaid),4.41849E+15,May-21,868,YES,2,$53,Aug-06,2012,No
1773,3,Mastercard,Debit,5.01605E+15,Nov-13,561,NO,1,$17883,Feb-09,2017,No
1773,4,Mastercard,Debit,5.66391E+15,Aug-24,385,YES,2,$12212,Jun-06,2006,No
1774,0,Visa,Credit,4.37523E+15,Nov-23,566,YES,1,$15800,May-09,2015,No
1774,1,Mastercard,Credit,5.35046E+15,Dec-24,315,YES,1,$26400,Aug-05,2008,No
1774,2,Mastercard,Debit,5.16746E+15,Sep-21,218,YES,2,$25993,Sep-13,2013,No
1774,3,Visa,Debit (Prepaid),4.03167E+15,May-22,372,YES,2,$59,Jul-13,2013,No
1775,0,Mastercard,Debit (Prepaid),5.75915E+15,Aug-23,644,YES,2,$8,Jun-11,2011,No
1775,1,Mastercard,Debit,5.14735E+15,Jul-20,325,NO,2,$1955,Feb-05,2013,No
1776,0,Visa,Debit,4.39873E+15,Sep-22,592,YES,1,$7159,Jul-10,2011,No
1776,1,Mastercard,Debit,5.16679E+15,Oct-21,167,YES,1,$12172,May-16,2016,No
1776,2,Mastercard,Debit,5.74835E+15,Jan-21,704,YES,2,$10889,Apr-08,2010,No
1777,0,Mastercard,Credit,5.12418E+15,Feb-20,308,YES,2,$10800,Apr-07,2010,No
1777,1,Mastercard,Debit (Prepaid),5.01951E+15,Dec-13,156,YES,1,$58,May-12,2012,No
1777,2,Mastercard,Credit,5.57867E+15,Feb-23,118,YES,1,$11000,Jun-09,2009,No
1777,3,Amex,Credit,3.04564E+14,Nov-24,170,YES,2,$12700,Sep-04,2008,No
1777,4,Mastercard,Credit,5.58864E+15,Sep-12,525,YES,1,$10100,Nov-09,2009,No
1778,0,Amex,Credit,3.35921E+14,Feb-22,743,NO,1,$11300,Jun-03,2007,No
1778,1,Visa,Debit,4.56472E+15,Dec-20,446,YES,1,$26596,Apr-06,2015,No
1778,2,Mastercard,Debit,5.86216E+15,Jan-23,117,YES,2,$1807,Nov-08,2013,No
1778,3,Discover,Credit,6.49428E+15,Jul-24,471,YES,1,$9700,Nov-02,2005,No
1778,4,Mastercard,Credit,5.60717E+15,Mar-20,51,YES,1,$12300,Dec-05,2010,No
1779,0,Visa,Debit,4.69221E+15,Oct-24,841,YES,1,$40914,Nov-11,2011,No
1779,1,Visa,Debit,4.73376E+15,Sep-21,982,YES,1,$21749,Apr-99,2008,No
1779,2,Visa,Debit,4.31826E+15,Oct-24,152,YES,1,$39491,Sep-14,2014,No
1780,0,Visa,Debit,4.72182E+15,Jun-21,106,YES,2,$97352,Mar-07,2019,No
1780,1,Visa,Debit,4.55986E+15,Apr-21,475,NO,2,$5921,Apr-09,2010,No
1780,2,Mastercard,Debit,5.28303E+15,Oct-23,972,YES,2,$54057,Nov-03,2012,No
1780,3,Mastercard,Debit,5.48913E+15,Feb-21,287,NO,2,$64565,Feb-09,2019,No
1780,4,Visa,Credit,4.69999E+15,Jun-22,973,YES,1,$36700,Oct-13,2013,No
1781,0,Mastercard,Debit,5.11284E+15,Jun-22,367,YES,1,$7175,Sep-10,2017,No
1781,1,Amex,Credit,3.9624E+14,Oct-24,814,YES,1,$2800,Oct-02,2011,No
1782,0,Visa,Credit,4.95717E+15,Aug-23,860,YES,2,$3600,Apr-06,2006,No
1782,1,Visa,Debit,4.84839E+15,Sep-20,393,YES,1,$30348,Aug-09,2010,No
1783,0,Visa,Credit,4.99389E+15,Jun-22,784,YES,2,$6000,Sep-12,2012,No
1784,0,Visa,Credit,4.21321E+15,Jan-23,746,YES,1,$1700,Jun-10,2010,No
1785,0,Visa,Debit,4.59792E+15,Jul-06,864,YES,2,$10755,Sep-03,2020,No
1785,1,Mastercard,Debit,5.81469E+15,Nov-23,196,YES,2,$61262,Dec-03,2016,No
1785,2,Amex,Credit,3.85811E+14,Jan-13,173,YES,1,$0,Jul-01,2009,No
1786,0,Mastercard,Credit,5.80557E+15,Jun-23,887,YES,2,$3500,Feb-20,2020,No
1787,0,Mastercard,Credit,5.67747E+15,Jan-18,686,YES,2,$7100,May-17,2017,No
1788,0,Mastercard,Debit (Prepaid),5.15421E+15,Sep-22,821,YES,2,$51,Feb-09,2013,No
1788,1,Mastercard,Debit,5.13453E+15,Feb-22,755,YES,2,$11457,Jan-10,2016,No
1788,2,Mastercard,Debit,5.92514E+15,Jun-23,273,NO,2,$1563,Feb-02,2011,No
1789,0,Visa,Debit,4.75531E+15,Jul-21,531,YES,2,$37325,Nov-14,2014,No
1789,1,Mastercard,Credit,5.79047E+15,Oct-22,1,NO,1,$14200,May-08,2016,No
1789,2,Mastercard,Debit,5.1645E+15,Sep-21,490,YES,1,$28815,Jun-08,2015,No
1789,3,Mastercard,Debit (Prepaid),5.08292E+15,Feb-21,774,YES,2,$85,Feb-10,2010,No
1789,4,Visa,Debit,4.55149E+15,Nov-18,892,YES,2,$15285,Jul-09,2009,No
1790,0,Mastercard,Debit,5.62564E+15,Jul-23,310,YES,2,$10636,Jan-11,2011,No
1790,1,Visa,Debit,4.77146E+15,Oct-15,970,YES,1,$12891,Jan-13,2013,No
1790,2,Mastercard,Debit,5.40483E+15,Oct-21,72,YES,1,$11885,Aug-13,2013,No
1791,0,Mastercard,Debit,5.43531E+15,Feb-17,45,YES,2,$2849,Nov-03,2012,No
1791,1,Visa,Debit,4.62383E+15,Aug-23,233,YES,1,$3867,Sep-09,2009,No
1791,2,Visa,Debit,4.1392E+15,Oct-21,9,YES,2,$6688,Jan-10,2016,No
1791,3,Mastercard,Debit,5.42215E+15,Dec-20,242,YES,2,$8021,May-01,2018,No
1792,0,Mastercard,Debit,5.30675E+15,May-22,271,YES,1,$27201,Mar-11,2011,No
1792,1,Visa,Credit,4.14832E+15,Dec-20,313,YES,2,$12800,Dec-07,2009,No
1792,2,Mastercard,Debit (Prepaid),5.99336E+15,Mar-20,94,YES,2,$96,Jan-04,2011,No
1792,3,Mastercard,Debit,5.62638E+15,May-23,982,NO,2,$16426,Nov-11,2011,No
1793,0,Visa,Credit,4.40249E+15,Nov-21,627,YES,1,$9100,Feb-20,2020,No
1794,0,Visa,Debit,4.29612E+15,Jan-23,314,YES,1,$14546,Sep-01,2008,No
1794,1,Discover,Credit,6.9745E+15,Dec-20,192,YES,1,$8400,Mar-97,2013,No
1794,2,Mastercard,Debit,5.50018E+15,Oct-20,43,YES,2,$10815,Nov-09,2020,No
1794,3,Mastercard,Credit,5.64709E+15,Mar-21,480,NO,1,$4000,Dec-08,2012,No
1795,0,Visa,Debit,4.08663E+15,May-20,881,YES,1,$11254,Apr-99,2018,No
1795,1,Visa,Debit,4.8422E+15,Sep-20,497,YES,2,$2271,Apr-08,2008,No
1795,2,Visa,Debit,4.7801E+15,Dec-07,604,YES,2,$6311,May-00,2013,No
1795,3,Amex,Credit,3.40046E+14,Feb-20,218,YES,1,$13700,Jan-12,2012,No
1796,0,Mastercard,Credit,5.42822E+15,Sep-24,953,YES,1,$14300,Sep-15,2015,No
1797,0,Mastercard,Credit,5.07066E+15,Feb-20,516,YES,2,$14600,Feb-20,2020,No
1798,0,Mastercard,Credit,5.8018E+15,Jun-21,527,YES,2,$7100,Mar-17,2017,No
1799,0,Mastercard,Debit,5.34667E+15,Jan-24,734,YES,1,$4534,Jan-09,2010,No
1799,1,Visa,Credit,4.88954E+15,Jul-21,890,YES,2,$4200,Aug-19,2019,No
1799,2,Mastercard,Debit,5.8958E+15,May-24,48,NO,1,$27117,Dec-05,2005,No
1800,0,Mastercard,Debit,5.35656E+15,Apr-23,125,NO,2,$14404,Apr-07,2015,No
1800,1,Mastercard,Debit,5.45651E+15,Aug-12,557,YES,2,$6360,Mar-07,2016,No
1800,2,Mastercard,Debit,5.17604E+15,Nov-20,119,YES,1,$4701,Mar-02,2017,No
1801,0,Mastercard,Debit,5.08651E+15,May-24,613,YES,1,$13793,Jul-19,2019,No
1801,1,Mastercard,Debit,5.5682E+15,Dec-12,676,YES,1,$27569,Jun-12,2012,No
1801,2,Amex,Credit,3.51119E+14,May-21,551,YES,1,$10400,Jan-11,2011,No
1802,0,Visa,Debit,4.32599E+15,Feb-21,114,NO,1,$14959,Jul-11,2011,No
1802,1,Visa,Debit,4.57336E+15,Oct-22,267,YES,2,$19713,Jul-17,2017,No
1802,2,Mastercard,Debit (Prepaid),5.14608E+15,Mar-22,662,YES,1,$90,Jan-15,2015,No
1803,0,Amex,Credit,3.2139E+14,Feb-20,287,YES,2,$15500,Feb-20,2020,No
1803,1,Visa,Credit,4.03757E+15,May-23,634,NO,1,$19200,Jan-20,2020,No
1804,0,Visa,Debit,4.76681E+15,Jun-20,723,YES,1,$16610,Jan-20,2020,No
1804,1,Visa,Debit,4.77723E+15,Jun-23,559,YES,1,$21793,May-13,2013,No
1804,2,Visa,Debit,4.17516E+15,Jul-22,655,NO,1,$15261,Jan-20,2020,No
1804,3,Visa,Debit,4.09263E+15,Apr-24,721,YES,1,$25919,Jan-11,2011,No
1805,0,Mastercard,Debit,5.57521E+15,Jan-16,88,YES,2,$4546,Jan-04,2010,No
1805,1,Discover,Credit,6.732E+15,Jul-22,82,YES,2,$9600,Feb-20,2020,No
1806,0,Visa,Debit,4.08612E+15,Apr-24,744,YES,1,$9238,Feb-20,2020,No
1806,1,Mastercard,Debit,5.67457E+15,Oct-22,702,YES,2,$15474,Feb-20,2020,No
1807,0,Amex,Credit,3.08645E+14,Jul-22,930,YES,2,$9500,Jul-08,2015,No
1807,1,Visa,Debit,4.28755E+15,Apr-03,482,YES,1,$7030,Jan-01,2011,No
1807,2,Mastercard,Debit (Prepaid),5.20052E+15,May-20,493,YES,2,$25,Oct-09,2010,No
1808,0,Mastercard,Debit,5.90078E+15,Aug-24,694,YES,2,$15125,May-14,2014,No
1808,1,Visa,Credit,4.73745E+15,Jun-20,626,YES,2,$13200,Feb-10,2010,No
1808,2,Mastercard,Debit (Prepaid),5.09715E+15,Sep-06,617,YES,2,$130,Aug-06,2014,No
1809,0,Visa,Debit,4.4704E+15,Nov-23,109,YES,1,$13193,Jan-17,2017,No
1809,1,Mastercard,Debit,5.35939E+15,May-20,975,YES,1,$16187,Sep-11,2011,No
1810,0,Mastercard,Debit,5.35925E+15,Oct-20,401,YES,2,$1627,Oct-00,2013,No
1810,1,Mastercard,Credit,5.0841E+15,Oct-07,908,YES,2,$5600,Jan-06,2008,No
1810,2,Mastercard,Credit,5.6377E+15,Sep-24,146,YES,1,$9600,Dec-03,2016,No
1811,0,Amex,Credit,3.37243E+14,Jul-20,64,YES,1,$89900,Feb-20,2020,No
1811,1,Amex,Credit,3.66279E+14,Jul-24,517,YES,2,$44100,Feb-20,2020,No
